lemma	pos	semantic_tags
Ekelund	pnoun	Z1
Ekeri	pnoun	Z3
EKG	abbrev	B3
Ekholm	pnoun	Z1
Eklund	pnoun	Z1
Ekman	pnoun	Z1
eko	CompPart	W5
Ekokem	pnoun	Z3
ekologia	noun	W5
ekologinen	adj	W5
ekologisesti	adv	W5
ekologisuus	noun	W5
ekon	abbrev	I2.1/S2
ekon.	abbrev	I2.1/S2
ekonomi	noun	I2.1/S2
ekonomisti	noun	I2.1/S2
ekosysteemi	noun	W5
eKr	abbrev	T1.1.1
eKr.	abbrev	T1.1.1
eksakti	adj	A5.3+
eksaktisti	adv	A5.3+
eksaktius	noun	A5.3+
ekseema	noun	B2-
eksentrinen	adj	A6.2-
eksentrisesti	adv	A6.2-
eksentrisyys	noun	A6.2-
eksistenssi	noun	A3+
eksistentiaalilause	noun	Q3
eksistentiaalisubjekti	noun	Q3
eksistentiaaliverbi	noun	Q3
ekskursio	noun	M1
eksoottinen	adj	A6.2- Z2
eksoottisesti	adv	A6.2- Z2
eksoottisuus	noun	A6.2- Z2
eksotiikka	noun	A6.2- Z2
ekspressiivinen	adj	Q1.1
ekspressiivisyys	noun	Q1.1
ekspressionismi	noun	C1
ekspressionisti	noun	C1/S2
ekspressionistinen	noun	C1
ekspressionistisesti	noun	C1
eksressiivisesti	adv	Q1.1
ekstaasi	noun	E4.1+++ F3
ekstranet	noun	Y2
ekstremisti	noun	N5.2+/S2
ekstrovertti	adj	S1.2.1+
ekstrovertti	noun	S1.2.1+/S2
eksyä	verb	M6 A5.3-
ekumeeninen	adj	S9/S5+
ekumeenisesti	adv	S9/S5+
ekumenia	noun	S9/S5+
ekvaattori	noun	W3
ekvivalenssi	noun	A6.1+
ekvivalentti	adj	A6.1+
ekvivalenttinen	adj	A6.1+
el	pnoun	Z1
Elaine	pnoun	Z1f
Elam	pnoun	Z2
elanto	noun	I1.1
Elanto	pnoun	Z3
elatiivi	noun	Q3
elatus	noun	I1.1
elatusapu	noun	I1.1/T3-
elatustuki	noun	I1.1/T3-
Elbe	pnoun	Z2
Elcoteq	pnoun	Z3
Eldon	pnoun	Z1
ele	noun	Q1.1
Electrolux	pnoun	Z3
Electrosonic	pnoun	Z3
elefantti	noun	L2
elefanttiheinä	noun	L3
eleganssi	noun	O4.2+
elegantisti	adv	O4.2+
elegantti	adj	O4.2+
elegia	noun	Q3
elektro	CompPart	O3
elektrodi	noun	O3
elektrokardiogrammi	noun	B3
elektroni	noun	Y1
elektroniikka	noun	O3
elektroniikka-ala	noun	O3
elektroniikkapeli	noun	K5.2
elektroninen	adj	O3
elektronisesti	adv	O3
Elektroskandia	pnoun	Z3
eleleminen	noun	H4 L1+ F1
elellä	verb	H4 L1+ F1
elely	noun	H4 L1+ F1
elementaarinen	adj	A12+
elementaarisesti	adv	A12+
elementaarisuus	noun	A12+
elementti	noun	A4.1 O2 O1
elementtirakenteinen	adj	N4/A1.1.1
Elena	pnoun	Z1f
Eleonoora	pnoun	Z1f
Elgin	pnoun	Z1
eli	conj	Z5
eli_silloin_kun	conj	Z5
Elias	pnoun	Z1m
Eliisa	pnoun	Z1f
eliitti	noun	A5.1+++/S5+
eliittikahvi	noun	F2/A5.1+++
elikko	noun	L2
elimistö	noun	B1
Elimäki	pnoun	Z2
elin	noun	B1 S5+ O2
Elina	pnoun	Z1f
elinehto	noun	S8+/A11.1+
elinikä	noun	T1.3
elinikäinen	adj	T1.3+
elinkaari	noun	T1.3
elinkautinen	noun	G2.1
elinkautinen	adj	T1.3+
elinkautisuus	noun	T1.3+
elinkeino	noun	I3.1
elinkeinoelämä	noun	I3.1
elinkeinonharjoittaja	noun	I3.1/S2
elinkelpoinen	adj	L1+ A5.1+
elinkelpoisesti	adv	L1+ A5.1+
elinkelpoisuus	noun	L1+ A5.1+
elinkelvoton	adj	L1- A5.1-
elinkelvottomasti	adv	L1- A5.1-
elinkelvottomuus	noun	L1- A5.1-
elinkorko	noun	I1
elinolo	noun	H4
elinpaikka	noun	H4
elintarvike	noun	F1
elintarvikekauppias	noun	I2.2/F1/S2
elintarviketeollisuus	noun	I4/F1
elintarviketuholainen	noun	L2
elintaso	noun	A5.1/L1
elintärkeä	adj	A11.1+++
elinvoima	noun	X5.2+
elinvoimainen	adj	X5.2+
elinvoimaisesti	adv	X5.2+
elinvoimaisuus	noun	X5.2+
elinympäristö	noun	W3
Elisa	pnoun	Z3 Z1f
Elisabet	pnoun	Z1f
Elisabeth	pnoun	Z1f
elisio	noun	Q3
Elite	pnoun	Z3/F1
elitismi	noun	A5.1+++
elitisti	noun	A5.1+++
elitistinen	adj	A5.1+++
elitistisesti	adv	A5.1+++
elitistisyys	noun	A5.1+++
Elitserien	pnoun	Z3/K5.1
Elizabeth	pnoun	Z1f
eliö	noun	L2
eliökunta	noun	L2/S5+
eliöstö	noun	L2/S5+
eliöyhteisö	noun	L2/S5+
Eljas	pnoun	Z1m
ELL	abbrev	P1/L2
Ella	pnoun	Z1f
Elle	pnoun	Z3/Q4.2 Z1
ellei	verb	Z5/Z6
Ellen	pnoun	Z1f
Ellesmerensaari	pnoun	Z2
Elli	pnoun	Z1f
Ellie	pnoun	Z1f
Ellinor	pnoun	Z1f
Elliot	pnoun	Z1
ellipsi	noun	O4.4 Q3
Ellis	pnoun	Z1
Elly	pnoun	Z1f
Elma	pnoun	Z1f
Elmer	pnoun	Z1m
Elmeri	pnoun	Z1m
Elmi	pnoun	Z1f
Elmo	pnoun	Z1m
Elna	pnoun	Z1f
elo	noun	L1 A1.1.1
elohopea	noun	O1
eloisa	adj	X5.2+
eloisasti	adv	X5.2+
eloisuus	noun	X5.2+
elokuinen	adj	T1.3
elokuu	noun	T1.3
elokuunasteri	noun	L3
elokuva	noun	Q4.3
elokuvaaja	noun	Q4.3/S2
elokuvaaminen	noun	Q4.3
elokuvakäsikirjoitus	noun	Q4.3/Q1.2
elokuvamusiikki	noun	K2/Q4.3
elokuvanäyttelijä	noun	Q4.3/S2
elokuvanäyttelijätär	noun	Q4.3/S2.1f
elokuvanäytös	noun	Q4.3
elokuvata	verb	Q4.3
elokuvateatteri	noun	H1/Q4.3
elokuvaus	noun	Q4.3
Elonen	pnoun	Z1
eloonjääminen	noun	L3+/T2++ A3+/T2++
eloonjäänti	noun	L3+/T2++ A3+/T2++
Elopak	pnoun	Z3
Eloranta	pnoun	Z1
Elouise	pnoun	Z1f
elpyminen	noun	A5.1+/A2.1 B2+/A2.1
elpyä	verb	A5.1+/A2.1 B2+/A2.1
Elsa	pnoun	Z1f
Else	pnoun	Z1f
Elsi	pnoun	Z1f
ELT	abbrev	P1/L2
eltaantua	verb	A1.1.2/A2.1
eltaantuminen	noun	A1.1.2/A2.1
Elton	pnoun	Z1
elukka	noun	L2 S2/E3-
Elvi	pnoun	Z1f
Elviira	pnoun	Z1f
Elvis	pnoun	Z1m
elvyttäjä	noun	A5.1+/A2.2/S2 B2+/A2.2/S2
elvyttäminen	noun	A5.1+/A2.2 B2+/A2.2
elvyttää	verb	A5.1+/A2.2 B2+/A2.2
elvytys	noun	A5.1+/A2.2 B2+/A2.2
elähdyttäminen	noun	E4.1+/A2.2
elähdyttää	verb	E4.1+/A2.2
elähtänyt	adj	O4.2-
eläimistö	noun	L2
eläin	noun	L2
eläinkanta	noun	L2/S5+
eläinkoe	noun	B3/L2
eläinkulkutauti	noun	B2-/L2
eläinlauma	noun	L2/S5+
eläinlääketiede	noun	P1/L2
eläinlääketieteellinen	adj	P1/L2
eläinlääketieteellisesti	adv	P1/L2
eläinlääkintähuolto	noun	L2
eläinlääkäri	noun	L2/S2
eläinnäyttely	noun	A10+/S1.1.3+/L2
eläinrata	noun	W1 S9/T1.1.3
eläinrotu	noun	A4.1/L2
eläintarha	noun	H1/L2
Eläintarha	pnoun	Z2
eläintauti	noun	B2-/L2
eläintenhoitaja	noun	L2/S2
eläintenruoka	noun	F1/L2
eläintenystävä	noun	L2/E2+/S2
eläintäi	noun	L2
eläinurheilu	noun	K5.1/L2
eläke	noun	I1.1/T3+
eläkeikä	noun	T3+/T1.3
eläkeläinen	noun	T3+/S2 I3.1-/S2
eläkeläis	CompPart	T3+
eläkeläismies	noun	T3+/S2.2m I3.1-/S2.2m
eläkeläisnainen	noun	T3+/S2.1f I3.1-/S2.1f
eläkevuodet	noun	T1.3/T3+ T1.3/I3.1-
eläkkeensaaja	noun	T3+/S2 I3.1-/S2
eläminen	noun	L1+ H4 A1.1.1 F1 X5.2+ X1
elämys	noun	A11.1+/X9.1+
elämä	noun	L1+ A1.1.1 X1 X5.2+ X3.2
elämäkerta	noun	Q4.1
elämäkertakirjallisuus	noun	Q4.1
elämänaika	noun	T1.3/L1
elämänlaatu	noun	A5.1/L1
elämänlanka	noun	L3
elämänmyönteinen	adj	X2.6+/A5.1+
elämänmyönteisesti	adv	X2.6+/A5.1+
elämänmyönteisyys	noun	X2.6+/A5.1+
elämäntapa	noun	A6.2+
elämäntapasairaus	noun	B2-
elämäntilanne	noun	A1.1.1
elämäntyö	noun	I3.1
elämänura	noun	I3.1
elätti	noun	S7.1-/S2
elättäminen	noun	I1.1
elättää	verb	I1.1
elävöittäminen	noun	A5.1+/A2.2
elävöittää	verb	A5.1+/A2.2
elävöityminen	noun	A5.1+/A2.1
elävöityä	verb	A5.1+/A2.1
eläytyjä	noun	X2.5+/E1/S2
eläytyminen	noun	X2.5+/E1
eläytyä	verb	X2.5+/E1
elää	verb	L1+ H4 A1.1.1 F1 X5.2+ X1
EM	abbrev	K5.1
emacs	noun	Y2
emacseditori	noun	Y2
emakko	noun	L2f
emali	noun	O1.1
emaloida	verb	A1.1.1
emaloiminen	noun	A1.1.1
emalointi	noun	A1.1.1
Emanuel	pnoun	Z1m
embolia	noun	B2-
emi	noun	L3
EMI	pnoun	Z3/K3
emigrantti	noun	M1/M7/S2
emikasvi	noun	L3
emikukka	noun	L3
Emil	pnoun	Z1m
emilehti	noun	L3
Emilia	pnoun	Z1f
Emilio	pnoun	Z1m
Emily	pnoun	Z1f
emiö	noun	L3
Emma	pnoun	Z1f
emmental	noun	F1
emmentaljuusto	noun	F1
Emmi	pnoun	Z1f
emo	noun	L2f
emokasvi	noun	L3
emokissa	noun	L2f
emootio	noun	E1
emopuu	noun	L3
emotaimi	noun	L3
emotionaalinen	adj	E1
emotionaalisesti	adv	E1
empaattinen	adj	X2.5+
empaattisesti	adv	X2.5+
empaattisuus	noun	X2.5+
empatia	noun	X2.5+
empijä	noun	A7-/S2
empiminen	noun	A7-
empire	noun	C1
empiä	verb	A7-
Emrod	pnoun	Z1m
emu	noun	L2
emuloida	verb	A6.1+
emuloiminen	noun	A6.1+
emulointi	noun	A6.1+
emulsio	noun	O1.2
emä	noun	L2f
emäalus	noun	M4 M5/W1
emäkarhu	noun	L2f
emäkki	noun	L3
emäksinen	adj	O1
emäksisyys	noun	O1
emälaiva	noun	M4
emälammas	noun	L2f
emännöidä	verb	S1.1.1
emännöiminen	noun	S1.1.1
emännöinti	noun	S1.1.1
emännöitsijä	noun	B4/I3.1/S2.1f
emäntä	noun	F4/S2.1f S1.1.1/S2.1f
emäntäväki	noun	S2.1f/S5+
emäpuu	noun	L3
emäs	noun	O1
emäsika	noun	L2f
emätin	noun	B1
emätinpuikko	noun	B3
Endeavour	pnoun	Z3/M5
endiivi	noun	L3 F1
endometrioosi	noun	B2-
enduro	noun	K5.1/M3
enduroajo	noun	K5.1/M3
enduropyörä	noun	K5.1/M3
enemmistö	noun	N5+++
enemmän_tai_vähemmän	adv	A13.5
enempi	adj	N5++
eneneminen	noun	N5+/A2.1
enenevä	adj	N5+/A2.1
enenevässä_määrin	adv	N5+/A2.1
enenevästi	adv	N5+/A2.1
enentyminen	noun	N5+/A2.1
enentyä	verb	N5+/A2.1
energia	noun	X5.2+ Y1
energiakimppu	noun	X5.2+/S2
Energiameklarit	pnoun	Z3
energinen	adj	X5.2+
energisesti	adv	X5.2+
energisyys	noun	X5.2+
Enestam	pnoun	Z1
enetä	verb	N5+/A2.1
Enfield	pnoun	Z2
Engberg	pnoun	Z1
Engel	pnoun	Z1
engelmanninkuusi	noun	L3
engelsmanni	noun	Z2/S2
Engel-Yhtymä	pnoun	Z3
England	pnoun	Z1
englanninbulldogi	noun	L2
englanninkielinen	adj	Z2/Q3
englanninspringerspanieli	noun	L2
englanninvinttikoira	noun	L2
Englanti	pnoun	Z2
englanti	noun	Z2/Q3
englantilainen	adj	Z2
englantilainen	noun	Z2/S2
englantilais	CompPart	Z2
englantilaismies	noun	Z2/S2.2m
englantilaisnainen	noun	Z2/S2.1f
englantilaisuus	noun	Z2
Enid	pnoun	Z1f
enimmillään	adv	N5.1+
enimmin	adv	N5+++
enimmiten	adv	A13.2
enimmäis	CompPart	N5.1+
enimmäisarvo	noun	N5.1+
enimmäismäärä	noun	N5.1+
enimmäispitoisuus	noun	N5.1+
enimmäkseen	adv	A13.2
enimmälti	adv	A14
enin	adj	N5+++
enintään	adv	N5.1+
Eniro	pnoun	Z3
eniten	adj	N5+++
enkel	CompPart	S9
enkeli	noun	S9
ennakkoehto	noun	S6+
ennakkoluulo	noun	A6.1-/E2-
ennakkoluuloinen	adj	A6.1-/E2-
ennakkoluuloisesti	adv	A6.1-/E2-
ennakkoluuloisuus	noun	A6.1-/E2-
ennakkoluuloton	adj	E5+
ennakkoluulottomasti	adv	E5+
ennakkoluulottomuus	noun	E5+
ennakkomaksu	noun	I1.1 I1.2
ennakkoon	adv	N4
ennakkopäätelmä	noun	X2.1
ennakkosuosikki	noun	E2+++/S2 E2+++
ennakkotapaus	noun	G2.1
ennakkotieto	noun	Q1.1
ennakkotorjunta	noun	S8-
ennakkovalmistelu	noun	A1.1.1
ennakkoäänestys	noun	G1.2
ennakoida	verb	X2.6+
ennakoija	noun	X2.6+/S2
ennakoiminen	noun	X2.6+
ennakointi	noun	X2.6+
ennakolta	adv	N4
ennallaan	adv	A2.1-
ennalta	adv	N4
ennalta_arvaamaton	adj	X2.6-
ennalta_arvaamattomasti	adv	X2.6-
ennalta-arvaamattomuus	noun	X2.6-
ennaltaehkäiseminen	noun	S8-
ennaltaehkäistä	verb	S8-
ennaltaehkäisy	noun	S8-
ennaltaestäminen	noun	S8-
ennaltaestää	verb	S8-
enne	noun	Q1.1
ennemmin	adv	N4 E2++
ennemmin_tai_myöhemmin	adv	Z4
ennen	adv	T1.1.1
ennen	prep	Z5
ennen_aikaa	adv	T4+
ennen_aikaan	adv	T1.1.1
ennen_aikojaan	adv	T4+
ennen_kaikkea	adv	A13.2
ennen_kuin	conj	Z5
ennen_kun	conj	Z5
ennen_muuta	adv	A13.2
ennen_niin	adv	Z4
ennen_näkemätön_ja_kokematon	adj	A6.2-
ennen_pitkää	adv	T1
ennen_vanhaan	adv	T1.1.1
ennenaikainen	adj	T4+
ennenaikaisesti	adv	T4+
ennenaikaisuus	noun	T4+
ennennäkemätön	adj	A6.2-
ennestään	adv	T1.1.1
ennestään_tunnettu	adj	X2.2+
Enni	pnoun	Z1f
ennustaa	verb	T1.1.3/S9 X2.6+
ennustaja	noun	T1.1.3/S9/S2 X2.6+/S2
ennustaminen	noun	T1.1.3/S9 X2.6+
ennuste	noun	X2.6+
ennustus	noun	T1.1.3/S9 X2.6+
ennättäminen	noun	T4+
ennättää	verb	T4+
ennätyksellinen	adj	A5.1+++
ennätyksellisesti	adv	A5.1+++
ennätyksellisyys	noun	A5.1+++
ennätys	noun	A5.1+++
ennätysmäinen	adj	A5.1+++
ennätysmäisesti	adv	A5.1+++
ennätysmäisyys	noun	A5.1+++
eno	noun	S4m
Eno	pnoun	Z2 Z1
Enonkoski	pnoun	Z2
Enontekiö	pnoun	Z2
Enrique	pnoun	Z1m
Enschede	pnoun	Z2
ensi	adj	N4 T1.1.3
ensi_kerran	adv	N4
ensi_käden	adj	A5.4+
ensi_näkemällä	adv	N4
ensi_näkemältä	adv	N4
ensi_silmäyksellä	adv	N4
ensiapu	noun	B3
ensiaputarvike	noun	B3
ensiarvoinen	adj	A11.1+
ensiarvoisuus	noun	A11.1+
ensiaskel	noun	T2+
ensi-ilta	noun	K4/T1.3 T2+
ensikertalainen	adj	X9.1-
ensikertalainen	noun	X9.1-/S2
ensiksi	adv	N4
ensiksikin	adv	N4
ensimmäinen	num	N4
ensimmäiseksi	adv	N4
ensimmäisten_joukossa	adv	N4
ensin	adv	N4
ensinnä	adv	N4
ensinnäkin	adv	N4
Ensio	pnoun	Z1m
ensisijainen	adj	A11.1+
ensisijais	CompPart	A11.1+
ensisijaisesti	adv	A11.1+
ensivaihe	noun	T2+
Enso	pnoun	Z3
Ensto	pnoun	Z3
ensyklopedia	noun	Q4.1
entinen	adj	N4
entis	CompPart	N4
entisaika	noun	T1.1.1
entiseen_aikaan	adv	T1.1.1
entiseen_malliin	adv	A6.1+
entiselleen	adv	A2.1-
entisellään	adv	A2.1-
entisestään	adv	A13.3
entistys	noun	A5.1+/A2.2
entistä_paremmin	adv	A5.1++
entistä_pidemmälle	adv	N3.7++
entistä_pitemmälle	adv	N3.7++
entistäjä	noun	A5.1+/A2.2/S2
entistäminen	noun	A5.1+/A2.2
entistää	verb	A5.1+/A2.2
entisyys	noun	T1.1.1
entisöidä	verb	A5.1+/A2.2
entisöijä	noun	C1/S2 A5.1+/A2.2/S2
entisöiminen	noun	C1 A5.1+/A2.2
entisöinti	noun	C1 A5.1+/A2.2
entiteetti	noun	O2 S5+
entsyymi	noun	O1
entuudestaan	adv	T1.1.1
entä	adv	Z5
entä_jos	adv	Z7
entäpä_jos	adv	Z7
entäpäs_jos	adv	Z7
Enäjärvi	pnoun	Z2 Z1
enää	adv	T2-
epidemia	noun	B2-
epidemiologia	noun	Y1/B2-
epidermi	noun	B1
epiduraalipuudutus	noun	B3
epiduraalipuudutusaine	noun	B3
epilepsia	noun	B2-
epilepsiakohtaus	noun	B2-
epilepsialääke	noun	B3
epileptikko	noun	B2-/S2
epileptinen	adj	B2-
e-pilleri	noun	B3/S4
Epilä	pnoun	Z2
episiotomia	noun	B3
episodi	noun	A3+/A11.1+
epistemologia	noun	P1
epiteeli	noun	B1
epiteelikasvain	noun	B2-
epo	noun	B1 F3
epohormoni	noun	B1 F3
epookki	noun	T1.3
epä	CompPart	Z6
epäaidosti	adv	A5.4-
epäaito	adj	A5.4-
epäaitous	noun	A5.4-
epäammattimainen	adj	I3.2-
epäammattimaisesti	adv	I3.2-
epäammattimaisuus	noun	I3.2-
epädemokraattinen	adj	G2.2-
epädemokraattisuus	noun	G2.2-
epädemokraattisuus	noun	G2.2-
epäedullinen	adj	I1.1- A5.1-
epäedullisesti	adv	I1.1- A5.1-
epäedullisuus	noun	I1.1- A5.1-
epäileminen	noun	X2.1
epäilemättä	adv	A7+
epäilijä	noun	X2.1/S2
epäillä	verb	X2.1
epäilty	noun	G2.1-/S2
epäily	noun	X2.1
epäilys	noun	X2.1
epäilyttäminen	noun	E6-
epäilyttää	verb	E6-
epäitsekkyys	noun	S1.2.2-
epäitsekkäästi	adv	S1.2.2-
epäitsekäs	adj	S1.2.2-
epäitsenäinen	adj	S7.1-
epäitsenäisesti	adv	S7.1-
epäitsenäisyys	noun	S7.1-
epäjohdonmukainen	adj	S1.2.6-
epäjohdonmukaisesti	adv	S1.2.6-
epäjohdonmukaisuus	noun	S1.2.6-
epäkiitollinen	adj	A5.1-
epäkiitollisesti	adv	A5.1-
epäkiitollisuus	noun	A5.1-
epäkoherentisti	adv	X2.5-
epäkoherentti	adj	X2.5-
epäkohta	noun	A5.1-
epäkunnioittava	adj	S7.2-
epäkunnioittavasti	adv	S7.2-
epäkunnioitus	noun	S7.2-
epäkuntoinen	adj	A1.1.2
epäkuntoisuus	noun	A1.1.2
epälojaali	adj	S1.1.2-
epälojaalisti	adv	S1.1.2-
epälojaalius	noun	S1.1.2-
epälooginen	adj	X2.5-
epäloogisesti	adv	X2.5-
epäloogisuus	noun	X2.5-
epäluotettava	adj	A5.1- A5.3-
epäluotettavasti	adv	A5.1- A5.3-
epäluotettavuus	noun	A5.1- A5.3-
epäluottamus	noun	X2.1-
epäluulo	noun	X2.1-
epäluuloinen	adj	X2.1-
epäluuloisesti	adv	X2.1-
epäluuloisuus	noun	X2.1-
epämiehekkyys	noun	S2.2-
epämiehekkäästi	adv	S2.2-
epämiehekäs	adj	S2.2-
epämiellyttävyys	noun	E2- O4.2-
epämiellyttävä	adj	E2- O4.2-
epämiellyttävästi	adv	E2- O4.2-
epämuodikas	adj	O4.2- E2- T3+
epämuodikkaasti	adv	O4.2- E2- T3+
epämuodikkuus	noun	O4.2- E2- T3+
epämuodollinen	adj	S1.2.1+
epämuodollisesti	adv	S1.2.1+
epämuodollisuus	noun	S1.2.1+
epämääräinen	adj	A10- A7- G2.2-
epämääräisesti	adv	A10- A7- G2.2-
epämääräisyys	noun	A10- A7- G2.2-
epänaisellinen	adj	S2.1-
epänaisellisesti	adv	S2.1-
epänaisellisuus	noun	S2.1-
epäoikeudenmukainen	adj	G2.2-
epäoikeudenmukaisesti	adv	G2.2-
epäoikeudenmukaisuus	noun	G2.2-
epäonninen	adj	A1.4-
epäonnisesti	adv	A1.4-
epäonnistua	verb	X9.2-
epäonnistuja	noun	X9.2-/S2
epäonnistuminen	noun	X9.2-
epäonnistunut	adj	X9.2-
epäpoliittinen	adj	G1.2-
epäpoliittisesti	adv	G1.2-
epäpoliittisuus	noun	G1.2-
epäpuhdas	adj	O4.2- A5.1-
epäpuhtaasti	adv	O4.2- A5.1-
epäpuhtaus	noun	O4.2- A5.1-
epäpyhyys	noun	S9-
epäpyhä	adj	S9-
epäpyhästi	adv	S9-
epäpätevyys	noun	I3.2-
epäpätevä	adj	I3.2-
epäpätevästi	adv	I3.2-
epärehellinen	adj	A5.2-
epärehellisesti	adv	A5.2-
epärehellisyys	noun	A5.2-
epäreilu	adj	G2.2-
epäreilusti	adv	G2.2-
epäröidä	verb	A7-
epäröijä	noun	A7-/S2
epäröiminen	noun	A7-
epäröinti	noun	A7-
epäselvyys	noun	A10- A12- A7-
epäselvä	adj	A10- A12- A7-
epäselvästi	adv	A10- A12- A7-
epäsosiaalinen	adj	S1.2.1-
epäsosiaalisesti	adv	S1.2.1-
epäsosiaalisuus	noun	S1.2.1-
epäsuora	adj	A10-
epäsuorasti	adv	A10-
epäsuoruus	noun	A10-
epätarkasti	adv	A10- A5.3-
epätarkka	adj	A10- A5.3-
epätarkkuus	noun	A10- A5.3-
epätarkoituksenmukainen	adj	A1.2-
epätarkoituksenmukaisesti	adv	A1.2-
epätarkoituksenmukaisuus	noun	A1.2-
epätasa-arvo	noun	A6.1-
epätasa-arvoinen	adj	A6.1-
epätasa-arvoisesti	adv	A6.1-
epätasa-arvoisuus	noun	A6.1-
epätasainen	adj	O4.4 A2.1+ A6.1-
epätasaisesti	adv	O4.4 A2.1+ A6.1-
epätasaisuus	noun	O4.4 A2.1+ A6.1-
epätavallinen	adj	A6.2-
epätavallisesti	adv	A6.2-
epätavallisuus	noun	A6.2-
epätavanomainen	adj	A6.2-
epätavanomaisesti	adv	A6.2-
epätavanomaisuus	noun	A6.2-
epäterve	adj	G2.2-
epäterveesti	adv	G2.2-
epätietoinen	adj	X2.2-
epätietoisesti	adv	X2.2-
epätietoisuus	noun	X2.2-
epätodennäköinen	adj	A7-
epätodennäköisesti	adv	A7-
epätodennäköisyys	noun	A7-
epätoivo	noun	E4.1-
epätoivoinen	adj	E4.1-
epätoivoisesti	adv	E4.1-
epätoivoisuus	noun	E4.1-
epätäydellinen	adj	A5.1-
epätäydellisesti	adv	A5.1-
epätäydellisyys	noun	A5.1-
epävakaa	adj	A2.1+ S1.2
epävakaasti	adv	A2.1+ S1.2
epävakaus	noun	A2.1+ S1.2
epävarma	adj	A7- X6-
epävarmasti	adv	A7- X6-
epävarmuus	noun	A7- X6-
epävirallinen	adj	G1.1-
epävirallisesti	adv	G1.1-
epävirallisuus	noun	G1.1-
epäyhtenäinen	adj	S5-
epäyhtenäisesti	adv	S5-
epäyhtenäisyys	noun	S5-
erakko	noun	S5-/S2
erakkoelämä	noun	S5-
erakkokolibri	noun	L2
erakkorapu	noun	L2
erakoitua	verb	S5-/A2.1
erakoituminen	noun	S5-/A2.1
Eredivisie	pnoun	Z3/K5.1
erehdys	noun	A5.3-
erehdyttäminen	noun	A5.3-/A2.2
erehdyttää	verb	A5.3-/A2.2
erehtyjä	noun	A5.3-/S2
erehtyminen	noun	A5.3-
erehtyä	verb	A5.3-
ergonomia	noun	A1.5.1
ergonominen	adj	A1.5.1
ergonomisesti	adv	A1.5.1
ergonomisuus	noun	A1.5.1
erhe	noun	A5.3-
eri	adj	A6.1-
eri	adv	A6.1-
eri_aikaan	adv	T1.1.2-
eri_lailla	adv	A6.1-
eri_tavoin	adv	A6.1-
eriaikainen	adj	T1.1.2-
eriaikaisesti	adv	T1.1.2-
eriaikaisuus	noun	T1.1.2-
Eric	pnoun	Z1m
Erica	pnoun	Z1f
Erich	pnoun	Z1m
Eriejärvi	pnoun	Z2
Erik	pnoun	Z1m
Erika	pnoun	Z1f
erikoinen	adj	A6.2- A4.2+
erikois	CompPart	A4.2+
erikoisen	adv	A14
erikoisesti	adv	A6.2- A4.2+
erikoiskieli	noun	Q3
erikoisliike	noun	I2.2/H1
erikoislääkäri	noun	B3/S2
erikoispiirre	noun	A4.2+
erikoispuu	noun	O1.1
erikoissairaanhoito	noun	B3
erikoissanasto	noun	Q3
erikoistua	verb	A4.2+
erikoistuja	noun	A4.2+/S2
erikoistuminen	noun	A4.2+
erikoistumis	CompPart	A4.2+
erikoisuus	noun	A6.2- A4.2+
erikokoinen	adj	N3.2/A6.1-
erikseen	adv	A6.1-
erikseen_pyydettäessä	adv	Z4
erikseen_vaadittaessa	adv	Z4
Erikson	pnoun	Z1
Eriksson	pnoun	Z1
erilaatuinen	adj	A5.1/A6.1-
erilainen	adj	A6.1-
erilais	CompPart	A6.1-
erilaisuus	noun	A6.1-
erilleen	adv	A6.1-
erillinen	adj	A6.1-
erillis	CompPart	A6.1-
erillisesti	adv	A6.1-
erillään	adv	A6.1-
eriluonteinen	adj	A6.1-
erimielisyys	noun	E3-
Erin	pnoun	Z1f
erinomainen	adj	A5.1+++
erinomaisen	adv	A13.3
erinomaisesti	adv	A5.1+++
erinomaisuus	noun	A5.1+++
erioikeus	noun	S7.4+
eripura	noun	A6.1-
eripurainen	adj	A6.1-
eripuraisesti	adv	A6.1-
eriskummallinen	adj	A6.2-
eriskummallisesti	adv	A6.2-
eriskummallisuus	noun	A6.2-
erisnimi	noun	Q3
eriste	noun	O2/A10-
eristehuopa	noun	H5
eristematto	noun	H5
eristin	noun	O3
eristys	noun	O2/A10- S5-
eristysmatto	noun	H5
eristäminen	noun	S5- A1.1.1
eristää	verb	S5- A1.1.1
eritasoliittymä	noun	M3
erite	noun	B1 L3
eritellä	verb	A4.1
eritoten	adv	A14
Eritrea	pnoun	Z2
eritteleminen	noun	A4.1
erittely	noun	A4.1
erittäin	adv	A13.3
erittäminen	noun	B1 L3
erittää	verb	B1 L3
erityinen	adj	A4.2+ A11.1+
erityis	CompPart	A4.2+ A11.1+
erityisala	noun	X9.1+
erityisen	adv	A14
erityisesti	adv	A14
erityispiirre	noun	A4.2+
eritys	noun	B1 L3
erityselin	noun	B1
erityyppinen	adj	A6.1-
eritä	verb	A6.1-
erivapaus	noun	S6-
erivärinen	adj	O4.3/A6.1-
eriyttäminen	noun	A6.1-/A2.2
eriyttää	verb	A6.1-/A2.2
eriytyminen	noun	A6.1-
eriäminen	noun	A6.1-
Erja	pnoun	Z1f
Erkki	pnoun	Z1m
Erkkilä	pnoun	Z1
Erkko	pnoun	Z1
Erna	pnoun	Z1f
Ernest	pnoun	Z1m
Erno	pnoun	Z1m
