lemma	pos	semantic_tags
a	noun	Z5
a	prep	Z5
A.	noun	N4
A.	num	N4
a.	noun	N4
a.	num	N4
Aba	pnoun	Z2
Ababuj	pnoun	Z2
abadejo	noun	F1 L2
Abades	pnoun	Z2
Abadiño	pnoun	Z2
Abadía	pnoun	Z2
abadía	noun	S9 H1
Abadín	pnoun	Z2
Abajas	pnoun	Z2
abajo	adv	M6 Z5 N3.1
Abaltzisketa	pnoun	Z2
abandonado	adj	M1 T2- A9- E1%
Abanilla	pnoun	Z2
Abanto	pnoun	Z2
Abartzuza	pnoun	Z2
Abarán	pnoun	Z2
abastecer	verb	A9-
abastos	noun	O2/F1
Abaurregaina	pnoun	Z2
Abaurrepea	pnoun	Z2
abedul	noun	L3
Abegondo	pnoun	Z2
abeja	noun	L2mfn K1 S1.1.3+ S1.2.5+
Abejar	pnoun	Z2
abejorro	noun	L2mfn K1 S1.1.3+ S1.2.5+ X3.2+
Abejuela	pnoun	Z2
Abengibre	pnoun	Z2
Abenójar	pnoun	Z2
Aberin	pnoun	Z2
Abertura	pnoun	Z2
Abezames	pnoun	Z2
Abiego	pnoun	Z2
abiertamente	adv	A10+
abierto	adj	A10+
Abiyán	pnoun	Z2
Abizanda	pnoun	Z2
Abla	pnoun	Z2
ablandado	adj	O4.5
ablandador	noun	O2
ablandar	verb	A2.1
ablandarse	verb	A2.1
Ablanque	pnoun	Z2
Ablitas	pnoun	Z2
abogado	noun	G2.1 I3.2 S2mf
abordado	adj	Q1.2 Q2.2 A1.1.1
aborigen	adj	M7
abrazo	noun	S3.2 S8+ A1.8+ A9+ X2.1 S7.1+/A1.7+
Abrera	pnoun	Z2
abril	noun	T1.3
abrir	verb	A10+
Abrucena	pnoun	Z2
absolutamente	adv	A13.2
absoluto	adj	A5.1+++ A1.7-
absorber	verb	A9+ X2.3+
absorción	noun	A9+ X2.3+
abstenerse	verb	A1.3 A1.8- A9 S9
abstinencia	noun	A1.3 A1.8- A9 S9
abstracción	noun	A1.6 P1 X2 A9+
abstracto	adj	A1.6 C1 X2 Q4.1 A9+
absurdo	adj	S1.2.6-
abuelo	noun	S4fm
abundancia	noun	N5+ A9+
abundante	adj	N3.2
aburrimiento	noun	X5.2-
abusar	verb	E3- Q2.2 G2.2- A1.5.1 A5.1-
Abusejo	pnoun	Z2
abuso	noun	E3- Q2.2 G2.2- A1.5.1 A5.1-
Abuya	pnoun	Z2
Abáigar	pnoun	Z2
Abánades	pnoun	Z2
Abárzuza	pnoun	Z2
acabado	noun	X3.1
acabar	verb	A1.1.1 T2
acacia	noun	L3 B3
academia	noun	P1 H1 S5+c P1 X2.3
académicamente	adv	P1 S2 A1.6 Z5
académico	adj	P1 A1.6 P1 S2mf S5
acariciar	verb	X3.3/E2+ S3.2+
accesible	adj	S1.2.1+ A9+ A12+ M6
acceso	noun	M1 A9+ M7
accidental	adj	A1.4 A7+
accidentalmente	adv	A1.4 A7+
acciones	noun	I1 Q1 S1
acción	noun	A1.1.1 I2.1.2 Q1 S1.2 G3 K4
Acebedo	pnoun	Z2
Acebo	pnoun	Z2
Acedera	pnoun	Z2
Acehúche	pnoun	Z2
aceitar	verb	O1.2 A1.1.1 O1.2 F1
aceite	noun	O1.2 F1
aceitosa	adj	O4.1/F1
aceitoso	adj	X3.1 O4.5
Aceituna	pnoun	Z2
aceituna	noun	F1 L3
aceleración	noun	N3.8+/A2.1
acelerado	adj	N3.8+/A2.1
acelerar	verb	N3.8+/A2.1
aceptar	verb	A9+ X2.5+ S7.4+ S9@
acera	noun	M3 H3
acerca	conj	Z5 M6
Acered	pnoun	Z2
acero	noun	O1.1 O2 S1.2.5+ O4.3
Aceuchal	pnoun	Z2
acético	adj	O1.2/F1
achicoria	noun	F2 L3 F1
aciano	noun	L3 F1 B3
acidez	noun	X3.1 B2
acidificación	noun	X3.1
acidulante	noun	O1
aclarar	verb	A2.1
aclareo	verb	F4 A10+
acoger	verb	A9+ X2.5+ S2
acogida	noun	A9+ X2.5+ S2
acomodaticia	adj	A2.1+/I2
acompañado	adj	S3.1 K2 T1.1.2
acompañamiento	noun	S3.1 F1 A4.1
acompañar	verb	S3.1 A4.1
acondicionado	noun	A1.1.1
aconsejar	verb	Q2.2/S8+ Q2.1/X2.2+ A9- A1.1.1
acordado	adj	A6.1+ Q2.2
acordar	verb	A6.1+ Q2.2
acostumbrado	adj	A6.2+
acostumbrar	verb	A1.1.1
Acra	pnoun	Z2
acre	noun	N3.6 O4.1
acreditar	verb	A5.1+
acreedor	noun	I1.1/S2mf I1.1/S5+c
actitud	noun	A5 S1.1 X2.1 E1 P1
activamente	adv	A1.1.1 X5.2 Z5 P1
activar	verb	A1.1.1
actividad	noun	S1.1 I2.1 A1.1.1 K5.1
actividades	noun	S1.1 I1
activo	adj	A1.1.1 X5.2+ S3.2
activo	noun	I1.1 A1.5.2+
acto	noun	S1.1 T1.1 K4
actor	noun	K4 S2.2m A1.1.1 S2mf
actriz	noun	K4 S2.1f
actuación	noun	K2 K4 A1.1.1
actual	adj	T1.1.2
actualidad	noun	T1.1.2 A3+
actualización	noun	T1.1.2 A3+
actualizada	adj	T1.1.2
actualizado	adj	T1.1.2 A3+
actualizar	verb	T1.1.2
actualmente	adv	T1.1.2
actual|actualmente	adv	T1
actuar	verb	A1.1.1 T1.1.2 A8 K4
acuerdo	noun	Q1.2 G2.1 S7.1 X2.5 I2.1.2 G1
acumulación	noun	N5+ A9+
acumulado	verb	N5+ A9+
acumular	verb	N5+ A9+
acuoso	adj	O4.5 O4.1
acusado	adj	Q2.2 G2.1
acusar	verb	Q2.2 G2.1
acuñada	adj	A1.1.1/X7+
Adahuesca	pnoun	Z2
Adalia	pnoun	Z2
Adamuz	pnoun	Z2
Adana	pnoun	Z2
Adanero	pnoun	Z2
adaptación	noun	A2.1+ P1
adaptado	adj	A2.1
adaptar	verb	A2.1
adaptarse	verb	A1.1.1
adecuación	noun	A1.2
adecuado	adj	A1.2
Adeje	pnoun	Z2
Adelaida	pnoun	Z2
adelantado	adj	M3 N3.8++
adelantar	verb	M3 N3.8++
adelante	adv	Z5 N3.3
adelanto	noun	M3 N3.8++
adelgazante	adj	B3
adelgazar	verb	B2
Ademuz	pnoun	Z2
además	adv	Z5 N5
adenina	noun	O1
adentro	adv	M6 G2.1 S1.1.3+ Z5
adepto	noun	S1.1.3
aderezo	noun	F1
adeudo	noun	I1.2
adherente	adj	O4.5 A12-
adhesión	noun	A1.7+ S7.1-
adicional	adj	N5++
adicionalmente	adv	N5++
adición	noun	N5++ N2
adiestrar	verb	X7 X5 P1
Adiós	pnoun	Z2
adiós	noun	S1.1.1 Z4
adjetivo	noun	Q3 Z5
adjudicación	noun	A9- I1.3+/A9-
adjudicada	adj	A9- I1.3+/A9-
administración	noun	S7.1+c A9- P1 S5 S7 G1 I1
administrado	verb	S7.1+c A9- P1 S5 S7 G1 I1
administrador	noun	S7.1+c A9- P1 S5 S7 G1 I1
administrativo	adj	S7.1+ G1
admirable	adj	S7.2+ A5.1+
admiración	noun	S7.2+ E2+ A5.1+
admirador	noun	S7.2+ S2mf E2+ S2mf
admirar	verb	S7.2+ E2+ A5.1+
admitido	adj	Q2.2 B3 A1.8+ S7.4+/M1
admitir	verb	Q2.2 B3 A1.8+ S7.4+ M1
adobar	verb	A2.1
Adobes	pnoun	Z2
adoctrinar	verb	X5 X2.3 X4.2 P1
adolecer	verb	E4.1 B2- A5.1-/A2.1
adolescencia	noun	S1 T3- P1
adolescente	adj	S1 T3- S2.1 S2.2 P1 S5
adopción	noun	A9+ S4
adoptado	adj	A9+ S4
adoptar	verb	A9+ S4
Ador	pnoun	Z2
ador	adj	A2.1
adornar	verb	A2.1
adorno	noun	A2.1
adquirido	adj	I2.2
adquirir	verb	I2.2
adquisición	noun	A9+
Adra	pnoun	Z2
Adradas	pnoun	Z2
Adrados	pnoun	Z2
adulto	adj	T3+/S2m
Aduna	pnoun	Z2
adventista	adj	S2.1 S2.2 S5 S9
adversario	noun	S7.3+ S2mf S1.2.1- S2mf
adviento	noun	S9 T1.3
Adén	pnoun	Z2
aeronave	noun	L2 M3 M5
aeropuerto	noun	M5 M7
afectar	verb	A2.1+
Afganistán	pnoun	Z2
afilado	adj	A1.1.1 A5.1+/A2.1
afiliado	adj	S5+/S2mf G1.2/S2mf
afinado	adj	T3
afirmar	verb	Q2.2
afirmó	verb	Q1
aflojar	verb	A1.7-
aflorar	verb	T2
afortunado	adj	A1.4+
africano	adj	Z2  S2mf
afrutada	adj	X3.5/X3.1
afrutado	adj	X3.5 X3.1
afrutamiento	noun	X3.5/X3.1 F1
afuera	adv	M6 S1.1.3- S5- Z5
Agadir	pnoun	Z2
Agaete	pnoun	Z2
agalla	noun	B1 E5+
Agallas	pnoun	Z2
agallas	noun	B1 E5+
agenda	noun	Q1.2/X7+
agente	noun	I2.1 S2mf G1.1 X2.2+ S2mf
agilidad	noun	O4.5 A2.1+ B1
agilizar	verb	O4.5 A2.1+
agitar	verb	M2 M1 E4.1- A2.1+
aglomeración	noun	N5++ S5+c/N5++
aglutinante	adj	O1
agnosticismo	noun	S9- X2.2+
agnóstico	adj	S9- X2.2+ S2mf
Agoitz	pnoun	Z2
Agolada	pnoun	Z2
Agoncillo	pnoun	Z2
Agost	pnoun	Z2
agostar	verb	F4 O4.6
agosto	noun	T1.3
Agra	pnoun	Z2
agradable	adj	O4.2+ X3+ O4.5
agradablemente	adv	X3+
agradar	verb	E4.2+ E2+ X7+
Agramunt	pnoun	Z2
agrario	adj	F4
agravar	verb	A5.1- A2.1
agregado	adj	A2.1
agregar	verb	A2.1
Agres	pnoun	Z2
agresivamente	adv	E3 P1 A2 Z5
agresividad	noun	E3- P1 A2
agresivo	adj	E3- P1 A2
agricultor	noun	F4 S2mf
agricultura	noun	F4
agrio	adj	X3.1
agrupación	noun	A4
agrupado	adj	A4
agrupar	verb	A4
Agrón	pnoun	Z2
agua	noun	F2 O1.2
Aguadulce	pnoun	Z2
Aguarón	pnoun	Z2
Aguasal	pnoun	Z2
Aguascalientes	pnoun	Z2
Aguatón	pnoun	Z2
Aguaviva	pnoun	Z2
Agudo	pnoun	Z2
Aguilafuente	pnoun	Z2
Aguilón	pnoun	Z2
aguja	noun	O2
agujerear	verb	A2.1
agujero	noun	O4.4
Agullana	pnoun	Z2
Agullent	pnoun	Z2
Agulo	pnoun	Z2
Agurain	pnoun	Z2
Agón	pnoun	Z2
Agüero	pnoun	Z2
Agüimes	pnoun	Z2
ah	intj	Z4
Ahigal	pnoun	Z2
Ahillones	pnoun	Z2
Ahmedabad	pnoun	Z2
ahondado	adj	N3.3+/A2.1 N5+/A2.1 O4.3
ahora	adv	T1.1.2 Z4 Z5
ahorrar	verb	I1.1
ahorro	noun	I1.1
ahumada	adj	A2.1
ahumadero	noun	O1.3/F1/M7
ahumado	adj	X3.1 X3.5 O4.1
ahumar	verb	A2.1
ahumar	noun	A2.1
Ahvaz	pnoun	Z2
ahí	adv	M7 M6 T1.2 Z5
Aia	pnoun	Z2
Aiara	pnoun	Z2
Aibar	pnoun	Z2
Aiegi	pnoun	Z2
Aiguafreda	pnoun	Z2
Aiguamúrcia	pnoun	Z2
Aiguaviva	pnoun	Z2
Aigües	pnoun	Z2
Ainzón	pnoun	Z2
aire	noun	O1.3
airear	verb	O1.3 Q4.3 A1.1.1 Q1.1
AIREF	abbr	Z3c
Aisa	pnoun	Z2
aisladamente	adv	A6.1 A1.8 S5 A10 N3.3 Z5
aislado	adj	A6.1- A1.8- S5- A10+ N3.3+
aislamiento	noun	A1.8- S5- A10+
Aitona	pnoun	Z2
Aizarnazabal	pnoun	Z2
Ajalvir	pnoun	Z2
Ajangiz	pnoun	Z2
ajardinada	adj	F4/A1.1.1
ajedrea	noun	L3 F1 B3
ajo	noun	F1 L3
Ajofrín	pnoun	Z2
ajustar	verb	A2.1
ajuste	noun	A2.1
al	prep+art	Z5
Alacant	pnoun	Z2
Alacón	pnoun	Z2
Aladrén	pnoun	Z2
Alaejos	pnoun	Z2
Alagón	pnoun	Z2
Alaior	pnoun	Z2
Alajeró	pnoun	Z2
alambre	noun	O2
Alameda	pnoun	Z2
Alamedilla	pnoun	Z2
Alamillo	pnoun	Z2
Alaminos	pnoun	Z2
Alange	pnoun	Z2
Alanís	pnoun	Z2
Alaquàs	pnoun	Z2
Alaraz	pnoun	Z2
Alarba	pnoun	Z2
Alarcón	pnoun	Z2
alargar	verb	N3.3 T1.3 T1.3+/A2.1
Alarilla	pnoun	Z2
alarma	noun	E5- E6- Q1.1 A15- O2 T1
alarmante	adj	E5- E6-
alarmar	verb	E5- E6-
Alaró	pnoun	Z2
Alatoz	pnoun	Z2
Alba	pnoun	Z2
Albacete	pnoun	Z2
albahaca	noun	L3 F1
Albaida	pnoun	Z2
Albal	pnoun	Z3 O1.1
Albaladejo	pnoun	Z2
Albalatillo	pnoun	Z2
Albalá	pnoun	Z2
Albania	pnoun	Z2
Albanyà	pnoun	Z2
Albares	pnoun	Z2
albaricoque	noun	F1 L3
Albarracín	pnoun	Z2
Albatana	pnoun	Z2
Albatera	pnoun	Z2
Albatàrrec	pnoun	Z2
Albelda	pnoun	Z2
Albendea	pnoun	Z2
Albendiego	pnoun	Z2
Albentosa	pnoun	Z2
albergar	verb	A9+ X2.5+
Alberic	pnoun	Z2
Alberite	pnoun	Z2
alberto	pnoun	Z1
Albesa	pnoun	Z2
Albeta	pnoun	Z2
Albillos	pnoun	Z2
Albinyana	pnoun	Z2
Albiztur	pnoun	Z2
Albocàsser	pnoun	Z2
Alboloduy	pnoun	Z2
Albolote	pnoun	Z2
Albondón	pnoun	Z2
Albons	pnoun	Z2
Alborache	pnoun	Z2
Alboraia	pnoun	Z2
Alboraya	pnoun	Z2
Alborea	pnoun	Z2
Alborge	pnoun	Z2
Albornos	pnoun	Z2
Albox	pnoun	Z2
Albudeite	pnoun	Z2
Albuixech	pnoun	Z2
Alburquerque	pnoun	Z2
Albuñol	pnoun	Z2
Albuñuelas	pnoun	Z2
Albuñán	pnoun	Z2
Albánchez	pnoun	Z2
albóndiga	verb	F1
Alcabón	pnoun	Z2
alcachofa	noun	L3 F1
Alcadozo	pnoun	Z2
Alcaine	pnoun	Z2
Alcalalí	pnoun	Z2
alcalde	noun	G1.2S1.1.3
alcalinizante	adj	O1 B3
alcaloide	noun	O1
Alcampell	pnoun	Z2
Alcanadre	pnoun	Z2
Alcanar	pnoun	Z2
alcance	noun	N3.3 A11.1+ M7 K5.1 M7 B2 M7 G3 N2 W3 A1.7- X9.1+
Alcantarilla	pnoun	Z2
Alcantud	pnoun	Z2
alcanzar	verb	M1 N3.3 X9.2+
Alcanó	pnoun	Z2
Alcaracejos	pnoun	Z2
alcaravea	noun	L3 F1
Alcaraz	pnoun	Z2
Alcarràs	pnoun	Z2
Alcaucín	pnoun	Z2
Alcaudete	pnoun	Z2
Alcazarén	pnoun	Z2
Alcañices	pnoun	Z2
Alcañiz	pnoun	Z2
Alcañizo	pnoun	Z2
Alcoba	pnoun	Z2
Alcobendas	pnoun	Z2
Alcocer	pnoun	Z2
alcohol	noun	O1.2
alcohólico	adj	O1.2 F2+++/S2m
alcohólico	noun	O1.2 F2+++/S2m
Alcohujate	pnoun	Z2
Alcoi	pnoun	Z2
Alcolea	pnoun	Z2
Alcoleja	pnoun	Z2
Alcoletge	pnoun	Z2
Alcollarín	pnoun	Z2
Alconaba	pnoun	Z2
Alconada	pnoun	Z2
Alconchel	pnoun	Z2
Alconera	pnoun	Z2
Alcorcón	pnoun	Z2
Alcorisa	pnoun	Z2
Alcoroches	pnoun	Z2
Alcover	pnoun	Z2
Alcoy	pnoun	Z2
Alcubierre	pnoun	Z2
Alcubillas	pnoun	Z2
Alcublas	pnoun	Z2
Alcuéscar	pnoun	Z2
Alcàsser	pnoun	Z2
Alcántara	pnoun	Z2
Alcóntar	pnoun	Z2
Alcúdia	pnoun	Z2
Aldaia	pnoun	Z2
Aldeacentenera	pnoun	Z2
Aldeacipreste	pnoun	Z2
Aldealafuente	pnoun	Z2
Aldealcorvo	pnoun	Z2
Aldealengua	pnoun	Z2
Aldealices	pnoun	Z2
Aldealpozo	pnoun	Z2
Aldealseñor	pnoun	Z2
Aldeaquemada	pnoun	Z2
Aldearrodrigo	pnoun	Z2
Aldearrubia	pnoun	Z2
Aldeaseca	pnoun	Z2
Aldeasoña	pnoun	Z2
Aldeatejada	pnoun	Z2
Aldehorno	pnoun	Z2
Aldeire	pnoun	Z2
Aldeonte	pnoun	Z2
Aldover	pnoun	Z2
aleccionar	verb	X5 X4.2 P1
aledaño	adj	M6
Aledo	pnoun	Z2
Alegia	pnoun	Z2
alegranza	noun	X3.1/O4.5
alegre	adj	X3.1 O4.5
alegrÍa	verb	E4
Alegría-Dulantzi	pnoun	Z2
Alejandría	pnoun	Z2
Alella	pnoun	Z2
Alemania	noun	M7 Z2
Alemania	pnoun	Z2
alemania	pnoun	Z1
alemán	adj	Z2
alemán	noun	Z2 G1 X6 Q3
alentar	verb	S8+
Alentisque	pnoun	Z2
Alepo	pnoun	Z2
alergia	noun	B2
alergénico	adj	B3
Alerre	pnoun	Z2
alerta	noun	X2.2+ A15- X2.6+ A15- X5.1+ X2.2+
Alesanco	pnoun	Z2
Alesón	pnoun	Z2
Alfacar	pnoun	Z2
Alfafar	pnoun	Z2
Alfafara	pnoun	Z2
Alfajarín	pnoun	Z2
alfalfa	noun	F1 L3 B3
Alfambra	pnoun	Z2
Alfamén	pnoun	Z2
Alfarnate	pnoun	Z2
Alfarnatejo	pnoun	Z2
Alfaro	pnoun	Z2
Alfarp	pnoun	Z2
Alfarrasí	pnoun	Z2
Alfarràs	pnoun	Z2
Alfauir	pnoun	Z2
Alfondeguilla	pnoun	Z2
alfonso	pnoun	Z1m
Alforja	pnoun	Z2
Alforque	pnoun	Z2
Alfoz	pnoun	Z2
Alfántega	pnoun	Z2
Alfés	pnoun	Z2
alga	noun	L3
Algadefe	pnoun	Z2
Algaida	pnoun	Z2
Algar	pnoun	Z2
Algarinejo	pnoun	Z2
Algarra	pnoun	Z2
Algarrobo	pnoun	Z2
algarrobo	noun	F1 L3 B3
Algatocín	pnoun	Z2
Algeciras	pnoun	Z2
Algemesí	pnoun	Z2
Algerri	pnoun	Z2
Algete	pnoun	Z2
Alginet	pnoun	Z2
algo	pron	Z5 Z8
Algodonales	pnoun	Z2
Algodre	pnoun	Z2
algodón	noun	O1.1 X2.3+
Algora	pnoun	Z2
Algorfa	pnoun	Z2
Alguaire	pnoun	Z2
Alguazas	pnoun	Z2
Algueña	pnoun	Z2
alguien	adj	Z5 S2m
alguna	adj	Z5 S2f
alguna	pron	N5 S2.1-f Z8 Z5
algunas	adj	Z5 S2f
alguno	noun	N1m A13.1 S2.2m Z5
alguno	pron	N5 S2.2-m Z8 Z5
algunos	pron	Z5 S2m Z8
Algámitas	pnoun	Z2
algún	adj	Z5 S2m
Alhabia	pnoun	Z2
Alhambra	pnoun	Z2
Alhendín	pnoun	Z2
Alhóndiga	pnoun	Z2
aliado	noun	S1.1.3+ S8+ S5+ S3.1 S2mf S8+ S2mf
Aliaga	pnoun	Z2
Aliaguilla	pnoun	Z2
alianza	noun	S5+c
Alicante	noun	M7 Z2
Alicante	pnoun	Z2
Alicún	pnoun	Z2
aliento	verb	B1
alifático	adj	O1
alifático	noun	O1
Aligarh	pnoun	Z2
alimentación	noun	F1
alimentar	verb	F1
alimentaria	adj	F1
alimentario	adj	F1
alimento	noun	F1
Alins	pnoun	Z2
Alique	pnoun	Z2
Aliseda	pnoun	Z2
Aliud	pnoun	Z2
aliviar	verb	A1.1.1 B3
Alivo	pnoun	Z2
aliñar	verb	A2.1
aliño	noun	F1
Alió	pnoun	Z2
Aljaraque	pnoun	Z2
Aljucén	pnoun	Z2
Alkiza	pnoun	Z2
Allahabad	pnoun	Z2
Allande	pnoun	Z2
Allariz	pnoun	Z2
Allepuz	pnoun	Z2
Aller	pnoun	Z2
Allin	pnoun	Z2
allipebre	noun	F1
Allo	pnoun	Z2
Alloza	pnoun	Z2
Allueva	pnoun	Z2
allá	adv	Z5 N3
allí	adv	Z5 N3
Allín	pnoun	Z2
alma	noun	S9 X1
Almacelles	pnoun	Z2
almacenaje	noun	A9+
almacenamiento	noun	A1.1.1
almacenar	verb	A1.1.1
Almadenejos	pnoun	Z2
Almadrones	pnoun	Z2
Almadén	pnoun	Z2
Almagro	pnoun	Z2
Almajano	pnoun	Z2
Almaluez	pnoun	Z2
Almansa	pnoun	Z2
Almanza	pnoun	Z2
Almar	pnoun	Z3
Almaraz	pnoun	Z2
Almargen	pnoun	Z2
Almarza	pnoun	Z2
Almassora	pnoun	Z2
Almatret	pnoun	Z2
Almaty	pnoun	Z2
Almazora	pnoun	Z2
Almazul	pnoun	Z2
Almazán	pnoun	Z2
Almedina	pnoun	Z2
Almedinilla	pnoun	Z2
Almedíjar	pnoun	Z2
Almegíjar	pnoun	Z2
Almenar	pnoun	Z2
Almenara	pnoun	Z2
Almendra	pnoun	Z2
almendra	noun	F1 L3
Almendral	pnoun	Z2
Almendralejo	pnoun	Z2
Almendros	pnoun	Z2
Almensilla	pnoun	Z2
Almería	pnoun	Z2
almidón	noun	O1
Almiserà	pnoun	Z2
Almochuel	pnoun	Z2
Almoguera	pnoun	Z2
Almogía	pnoun	Z2
almohada	noun	H5 E2+ E3+ B2+ O2
Almohaja	pnoun	Z2
Almoharín	pnoun	Z2
Almoines	pnoun	Z2
Almonte	pnoun	Z2
Almoradí	pnoun	Z2
Almorox	pnoun	Z2
Almoster	pnoun	Z2
Almudaina	pnoun	Z2
Almudévar	pnoun	Z2
almuecín	noun	S2.1 S9
almuerzo	noun	F1
Almuniente	pnoun	Z2
Almuradiel	pnoun	Z2
Almussafes	pnoun	Z2
almuédano	noun	S2.1 S9
Almuñécar	pnoun	Z2
Almàssera	pnoun	Z2
Almáchar	pnoun	Z2
Almócita	pnoun	Z2
Alobras	pnoun	Z2
Alocén	pnoun	Z2
aloe	verb	L3
aloja	verb	A9+ X2.5+
Alonsotegi	pnoun	Z2
Alosno	pnoun	Z2
Alovera	pnoun	Z2
Alozaina	pnoun	Z2
Alp	pnoun	Z2
Alpandeire	pnoun	Z2
Alpanseque	pnoun	Z2
Alpartir	pnoun	Z2
Alpedrete	pnoun	Z2
Alpens	pnoun	Z2
Alpera	pnoun	Z2
Alpes	noun	Z2 M7 O4.6-
Alpeñés	pnoun	Z2
Alpicat	pnoun	Z2
alpino	noun	W3/Z2
Alpuente	pnoun	Z2
Alquife	pnoun	Z2
alquiler	noun	I2.2
Alquézar	pnoun	Z2
alrededor	adv	Z5 M1 M6
Alsacia	noun	Z2 F2 M7
Alsasua	pnoun	Z2
Alsodux	pnoun	Z2
Alt Àneu	pnoun	Z2
alta	adj	S2.2 N3.7+
Altable	pnoun	Z2
Altafulla	pnoun	Z2
altamente	adv	A13.3 N3.7+
altar	noun	O2 H5 S9
Altarejos	pnoun	Z2
altavoz	noun	Q2.1 O3
Altea	pnoun	Z2
alteración	noun	A2.1+ A6.3+ B5
alternar	verb	A2.1
alternativa	noun	A6.1-
alterno	verb	A2.1
altitud	noun	N3.3
alto	adj	N3.7
Altorricón	pnoun	Z2
Altsasu	pnoun	Z2
Altura	pnoun	Z2
altura	noun	N3.7
Altzaga	pnoun	Z2
Altzo	pnoun	Z2
alumbrar	verb	X2.3 X9
alumninio	noun	O1.1
alumno	noun	P1 S2.1 P1 S2.2 P1 S5
Alustante	pnoun	Z2
aluvial	adj	W3
alza	noun	N5+/A2.1 I2.1
Alzira	pnoun	Z2
Alájar	pnoun	Z2
alérgeno	noun	B3
Alía	pnoun	Z2
amable	adj	X3.1 O4.5
amaderado	adj	X3.5 X3.1
amaestramiento	noun	P1 X2.3 X5 X4.1
amaestrar	verb	X5 X4.1 X2.3 P1
amante	noun	S3.2 S2mf E2+ S2mf
amapola	noun	L3 B3
amar	verb	E2+ A2
amargar	verb	X3.5/X3.1
amargo	adj	X3.5 X3.1
amargor	noun	X3.1
amargura	noun	X3.1
amarillento	noun	O4.3
amarillo	adj	O4.3
amarre	noun	Z2 Z1mf Z3c
amarronado	adj	O4.3
amasado	adj	A2.1
amasadora	noun	O3 O2
amasar	verb	A2.1
Amavida	pnoun	Z2
amazona	adj	Z2 S2.1
Amazonas	noun	S2.1f M7 Z2
ambar	adj	O1.1
ambarino	adj	O4.3
Ambel	pnoun	Z2
Amber	pnoun	Z1
Amberes	pnoun	Z2
ambición	noun	X7+
ambiente	noun	H2 S3 E1
ambiguamente	adv	Q3 A7 Z5
ambiguo	adj	Q3 A7-
Ambite	pnoun	Z2
ambos	adj	N5 Z5 S1
ambos	noun	A4
ambulante	adj	M1 S2mf
ambón	noun	O2 H5 S9
amenaza	noun	E3- Q2.2 A15- X2.6+ O4.2- A7+
amenazado	adj	E3- Q2.2 A15- X2.6+ O4.2- A7+
amenazar	verb	E3- Q2.2 A15- X2.6+ O4.2- A7+
Amer	pnoun	Z2
americano	adj	Z2 S2mf
Ames	pnoun	Z2
Ameyugo	pnoun	Z2
Amezketa	pnoun	Z2
Amieva	pnoun	Z2
amigo	noun	S1.2.1+ S3.1 S2mf S2.1 S3 S5 S7 A2
amigos	noun	S1.2.1+ S3.1 S2mf S2.1 S3 S5 S7 A2
amistad	noun	S1.2.1+ S3.1 S3 S5 S7 A2
amistosamente	adv	S1.2.1+ K5.1 S1.2.1 S7.3  K5.2 Z5
amistoso	adj	S1.2.1+ K5.1 S1.2.1+ S7.3- K5.2
Amoeiro	pnoun	Z2
amor	noun	E2+ S3.2 E2+ S2mf A2 A5 E1
amoratado	adj	O4.3
Amorebieta-Etxano	pnoun	Z2
Amoroto	pnoun	Z2
amparado	adj	S8+/A15+ A10-
ampliación	noun	N3.2+/A2.1 A4.2-/A2.1
ampliamente	adv	N5+ A4.2-
ampliar	verb	N5+/A2.1
amplio	adj	X3.5 X3.1 O4.5
Amposta	pnoun	Z2
Ampudia	pnoun	Z2
Ampuero	pnoun	Z2
Amritsar	pnoun	Z2
Amsterdam	noun	Z2 M7
amuleto	noun	O2 S9
Amurrio	pnoun	Z2
Amusco	pnoun	Z2
Amusquillo	pnoun	Z2
Amán	pnoun	Z2
América	noun	Z2 M7
américo	adj	Z2 M7
amónico	adj	O1
Anadón	pnoun	Z2
anagrama	noun	Q3 C1/Q1.1 Q1.2
analizar	verb	X2.4 Y1 A5 I1
analítico	adj	B2 X2.4
analítico	adj	X2.4
anaranjado	adj	O4.3
anaranjar	verb	O4.3
anato	noun	O4.3 O1
Anaya	pnoun	Z2
ancestral	adj	A9+/S4 S4/T1.1.1 N4
ancho	adj	K5.1 N3.7+ N5+ A4.2- A6.3+ X9.2- K5.1 S2mf
Anchuelo	pnoun	Z2
Anchuras	pnoun	Z2
Ancín	pnoun	Z2
Andalucía	noun	M7 Z2 O4.6+
Andalucía	pnoun	M7 Z2 O4.6+
andaluz	adj	Z2 S2.1 S2.2
Andavías	pnoun	Z2
Andilla	pnoun	Z2
andino	adj	Z2
Andoain	pnoun	Z2
Andorra	pnoun	Z2
Andosilla	pnoun	Z2
Andratx	pnoun	Z2
andrés	pnoun	Z1
Andújar	pnoun	Z2
Anento	pnoun	Z2
angelical	adj	S9 L2 E2+ S5+
Anglesola	pnoun	Z2
Anglès	pnoun	Z2
Angola	pnoun	Z2
Anguciana	pnoun	Z2
Anguiano	pnoun	Z2
anguilar	verb	L2/F1
Anguita	pnoun	Z2
Anguix	pnoun	Z2
angustioso	adj	E6- E4.1- B2-
Angón	pnoun	Z2
Angüés	pnoun	Z2
anhelado	adj	E2+
anhídrido	adj	O1
Anievas	pnoun	Z2
animal	noun	L2 L2mfn S5+c O2c
animales	noun	L2 S5+c O2c
animar	verb	S8+
