lemma	pos	semantic_tags
запоминаться	V	X2.2+
запор	S	B2- O2
запрашивать	V	Q2.2/S6+ I1.3+
запрет	S	S7.4-
запрещать	V	S7.4- S8-
запрос	S	Q2.2 I1.3+ S6+
запугивать	V	E5-
запуск	S	M2 M5 T2+ S7.4+/M1 A1.5.1+
запускать	V	M2 M5 T2+ S7.4+/M1 A1.5.1+ X5.1- A1.1.2 B2-
запьянеть	V	F2++
запястье	S	B1
запятнать	V	O4.2- G2.2- S7.2- Q1.1 K6
зарабатывать	V	I1.1+/I3.1 A9+ G2.1 B2-
заработать	V	A9+/I1 S1.1.4+ I3.1/T2+ A1.1.1/T2+
заработный	A	I1.1+/I3.1
заработок	S	I1.1+/I3.1
заражать	V	B2- X5.2+
зараза	S	B2- A5.1- A5.1-/S2mf
заранее	ADV	N4
заревновать	V	E4.1-/S3.2
зарево	S	W2/O4.3
зарегистрировать	V	Q1.2/G2.1
зарегистрироваться	V	Q1.2/G2.1 G2.1/S4
зарез	S	L1-/F1 A12-
зарезервировать	V	A9+ G3
зарисовка	S	C1 Q4.1
зарница	S	W2/W4
зародыш	S	B1 T2+
зарплата	S	I1.1/I3.1
зарубежный	A	M7
зарубежье	S	M7
заря	S	T1.2/W2 T2+ G3 X3.2/G3 L3
заряд	S	G3 F2 F3 E1 S1.2 O3 W4
засада	S	G3 G3/S5+
засахаривать	V	F1
засвидетельствование	S	A5.2+ Q1.2/G2.1
засвидетельствовать	V	A5.2+ Q1.2/G2.1
заседание	S	S1.1.3+
заседатель	S	G2.1/S2mf
заскромничать	V	S1.2.3-
заскупиться	V	S1.2.2+
заскучать	V	X5.2- E4.1-
заслонка	S	O2
заслуга	S	S1.1.4
заслуживать	V	S1.1.4+ A9+
заслушивать	V	X5.1+/X3.2 G2.1 P1
засмеяться	V	E4.1+/X3.2
засов	S	O2/A1.7+
заспиртовывать	V	A9+/O1.2
заставлять	V	S7.1+ N5+++ A10-
застенчивость	S	E5- E6-
застенчивый	A	E5- E6-
застеснять	V	E6-
застесняться	V	E5- E6-
застой	S	M8 A2.1-
застраховывать	V	G1.1/I1/A15 A15+
заступ	S	O2
застыдить	V	G2.2
застыдиться	V	G2.2 E6-
засуха	S	W4/O1.2-
засыпать	V	B1 E3+ L1-/L2 N5.1+ A1.1.1 X9.2-/P1
затевать	V	T2+ X2.1/X7+
затейник	S	K1/I3.2/S2mf E4.1+/S2mf
затем	ADV	N4 A2.2
затмение	S	W1/W2 B2-/X2 X2.5-
зато	CONJ	Z5
затосковать	V	E4.1- X5.2-
затравливать	V	L1-/L2 G2.2-/E3- A1.1.1
затрагивать	V	X3.3+ A2.2 X5.1+ E1 Q2.2/E3-
затрата	S	I1.2 A1.5.1
затрачивать	V	I1.2 A1.5.1
затруднение	S	A12-
затруднительный	A	A12-
затруднять	V	A12-
затылок	S	B1
затягивать	V	A1.7+ B5 M2 A1.8+ X5.2+ A10- B2+ W4 T4- T2+ K2
заупрямиться	V	S8-
заурядность	S	A6.2+ A5.1-
заурядный	A	A6.2+ A5.1-
зафиксировать	V	A1.1.1 C1 Q1.2 X5.1+
зафрахтовывать	V	M4/I2.2 M5/I2.2
захвастать	V	S1.2.3+
захвастаться	V	S1.2.3+
захват	S	A9+ G3/A9+ A1.7+/G2.1 S7.1+ X5.2+ O2 N3.3+ F4
захватывать	V	A9+ N3.6+ T1.3 G3/A9+ A1.7+/G2.1 S7.1+ X5.2+ A10+ T2- O4.2-
заходить	V	M1 S3.1 N5.2+ M4 T2+/Q2.1 T2-/W2
заходка	S	I4/W3
захолустье	S	M7/N3.3+
захоронение	S	L1- M7/L1-
захотеть	V	X7+
захотеться	V	X7+
захрабриться	V	E5
зачастую	ADV	N6+
зачем	ADV-PRO	A2.2
зачет	S	N2 P1 K5
зачитывать	V	N2 P1 Q3
защита	S	S8+ S8+/A15+ G3 G2.1 Q2.2/P1 K5.1
защитник	S	S8+/S2mf G3/S2.2m G2.1/S2mf K5.2/S2mf
защитница	S	S8+/S2mf G3/S2.2m
защитный	A	S8+ A15+ G3 K5.1 A11.2- O4.3 B5
защищать	V	S8+ S8+/A15+ G3 G2.1 Q2.2/P1 K5.1
заявитель	S	Q2.1/S2mf Q1.2/S2mf
заявительница	S	Q2.1/S2.1f Q1.2/S2.1f
заявка	S	Q1.2 T2+/X2.6+ K5.1 Q1.2/K5.1
заявление	S	Q2.1 Q1.2
заявлять	V	Q2.2 Q2.1 Q1.2 A10+
заяц	S	L2mf A10-/M1/S2mf
звание	S	S7.1
звать	V	Q2.2 Q1.1 Q2.1
звезда	S	W1 O4.4 O2/S7.1+ L2 A11.1+/S2mf
звездный	A	W1 O4.4 M6 A11.1+
звено	S	N5.1-/A2.2 O2 S5+ M5 G3/S5+
зверь	S	L2mf E3-/S2mf X9.1+/I3.2
звонить	V	X3.2 Q1.3 Q2.1
звонок	S	O2/X3.2 Q1.3
звук	S	X3.2 K2
звукооператор	S	I3.2/S2mf
звучать	V	X3.2 X3 X2.1
здание	S	H1 O4.1
здесь	ADV-PRO	M6
здешний	A	M7
здоровый	A	B2+ S1.2.5+ A5.1+ N3.2+++
здоровье	S	B2 X9.2
здоровяк	S	B2+/S2.2m O4.2+/S2.2m S1.2.5+/S2.2m
здоровячка	S	B2+/S2.1f O4.2+/S2.1f S1.2.5+/S2.1f
здравоохранение	S	B2/B3
здравствовать	V	B2+ X9.2+
здравый	A	S1.2.6+ B2+
зебра	S	L2mf M3
зебу	S	L2mf
зев	S	B1 O2
зелененький	A	O4.3 W5 L3 B2- F1 X9.1- T3-
зеленоватенький	A	O4.3
зеленоватый	A	O4.3
зеленый	A	O4.3 W5 L3 B2- F1 X9.1- T3-
зелье	S	F2/B3 F2 F3
зельц	S	F1
земдрейн	S	O1.1
земельный	A	M7
земледелец	S	F4/S2mf
земледелие	S	F4 Y1/F4
землекоп	S	I3.1/S2mf
землемер	S	I3.2/W3/S2mf
землетрясение	S	W3
землеустройство	S	H1 F4
земля	S	W1 W3 O1.1/W3 M7 N3.6
земляк	S	M7/S2mf
земляника	S	L3/F1
землячка	S	M7/S2.1f
земной	A	W1 W3 A6.2+
зенайт	S	O1
зендень	S	B5
зенит	S	W1 N5.1+ Z3c/K5.2
зенитный	A	W1 G3
зеркало	S	O2 O4.1/M4 O2/B3 A6.1+ N3.6
зерно	S	L3 L3/F1 T2+ N5- A11.1+
зерновод	S	F4/I3.2/S2mf
зерноводство	S	F4/L3
зефир	S	F1 W4 B5
зиверт	ADV	N3/Y1
зигзаг	S	O4.4 A2.1+
зима	S	T1.3
зимний	A	T1.3
зимник	S	M3 H1
зипун	S	B5
златник	S	I1
зло	S	A5.1- G2.2- A1.1.2
злоба	S	E3-/S1.2
злобность	S	E3-/S1.2
злобный	A	E3-/S1.2
злой	S	S1.2.1- E3- G2.2- A5.1- O4.1 X3.1
злость	S	E3-/S1.2
злотый	S	I1
злоумышленник	S	G2.1-/S2mf
злоумышленница	S	G2.1-/S2.1f
злоупотребление	S	G2.1- G2.2- A1.1.2
злоупотреблять	V	G2.1- G2.2- A1.1.2
змей	S	S9 K6 G2.2-/S2.2m
змий	S	L2 S9 G2.2-/S2m
знак	S	A4.2+ A6.2+ Q1.1 X4.1 Q3 S9
знакомить	V	S3.1 X2.2+
знакомство	S	S3.1 X2.2+
знакомый	A	S3.1 X2.2+
знаменатель	S	N2
знаменитость	S	A11.1+/S2mf
знаменитый	A	X2.2+ A11.1+
знамя	S	O2 X4.1
знание	S	X2.2+
знаток	S	X2.2+/S2mf
знать	V	X2.2+ S3.1 X2.5+
значение	S	X4.1 A11.1+ Q3 A2.2 N2
значимость	S	A11.1+ Q1.1
значимый	A	A11.1+ Q1.1
значительный	A	N3.2+ N5+ A11.1+
значить	V	Q1.1 A11.1+
значиться	V	A3+ Q1.2
зной	S	W4/O4.6+++ O4.6+++ X5.2+
знойный	A	W4/O4.6+++ O4.6+++ X5.2+/S3.2
зоб	S	B1/L2 B2- O4.2-
зодиакальный	A	S9 W1
зодчий	S	C1/S2mf
золовка	S	S4f
золотистенький	A	O4.3
золотистый	A	O4.3
золотник	S	N3.5 N5--- O2 I3.1/S2.2m
золото	S	O1.1 O4.3 O2/S7.3 I1 I1.1+ G2.2+ Z4/E2+
золотой	A	O1.1 O4.3 O4.2+ A5.1+ I1.3+++ E2+
зольник	S	O2
зона	S	M7 W3 N5.1- G2.1
зоопарк	S	M7/L2
зраза	S	F1
зрачок	S	B1
зрелище	S	X3.4 K4
зрелость	S	O4.1/L3 T3+ A5.1+
зрелый	A	O4.1/L3 T3+ A5.1+
зрение	S	X3.4
зреть	V	O4.1/L3/F1 T3+ A5.1+ A1.2+ X3.4
зритель	S	X3.4/S2mf K1/S2mf
зуб	S	B1 O2
зубатка	S	L2mf
зубило	S	O2
зуд	S	B2- X7+
зумпф	S	I4/W3
зыбь	S	W3/M4 M1/L3
зюйд	S	M6/M4 W4
зюйдвестка	S	B5/O1.2-
зябь	S	F4
зять	S	S4m
и	CONJ	Z5
ибо	CONJ	Z5/A2.2
игла	S	O2 O4.4 B1/L2 L3 B3 F3
иглотерапия	S	B3
иглоукалывание	S	B3
игнорировать	V	X5.1-
иголка	S	O2 O4.4 B1/L2 L3 B3
игра	S	K6 K5.2 K5.1 K1 K4 K2 G2.2- O4.2+ O4.1 X2.1/A6.2-
играть	V	K6 K1 K5.1 K5.2 K4 K2 K3 G2.2- O4.2+ O4.1 A10+/E1
игривость	S	E4.1+/S1.2
игривый	A	E4.1+/S1.2 G2.2-/S3.2
игристый	A	O4.1/F2
игровой	A	K6 K5.2 K1 K4 Q4.3
игрок	S	K6/S2mf K5.2/S2mf A1.4/S2mf K2/S2mf
игрушка	S	K6 S7.1- A11.1- O4.2+
идальго	S	S7.1+/S2.2m
идеал	S	X4.1 A5.1+++
идеальный	A	A5.1+++ A1.6
идентификация	S	A6.1
идентифицирование	S	A6.1
идентифицировать	V	A6.1
идентичность	S	A6.1+
идентичный	A	A6.1+
идеологический	A	X4.1/G1.2
идеология	S	X4.1/G1.2
идея	S	X4.1 X7+ X2.1
идиллический	A	E4.1+++ Q4.1
идиллия	S	E4.1+++ Q4.1
идиот	S	B2-/X1/S2m S1.2.6-/S2m
идиотка	S	B2-/X1/S2.1f S1.2.6-/S2.1f
идти	V	M1 A3+ T2+ A1.5.1 A1.2+ T1.3 Q2.2 I2.2 K5.2
иждивенец	S	S7.1-/S2mf S8-/S2mf
из	PR	Z5
из-за	PR	Z5
из-под	PR	Z5
изадрин	S	B3
изба	S	H1
избавлять	V	S8+/A15+ A1.7-
избаловывать	V	S7.4++ E2++
избаловываться	V	S7.4++ E2++
избегать	V	A1.9 M1/N3.8+
избивать	V	E3-/B2-
избиратель	S	G1.2/X7+/S2mf
избирательница	S	G1.2/X7+/S2.1f
избирательный	A	X7+ G1.2/X7+
избирать	V	G1.2/X7+ X7+
избирком	S	G1.1/G1.2
избоина	S	O1.1/L3
избрание	S	G1.2/X7+
избранник	S	X7+ G1.2/X7+
избыток	S	N5.2+
изваяние	S	C1
извержение	S	W3 E3- B1 N5+
известие	S	X2.2+ Q2.1
известность	S	X2.2++ X2.2++/S2mf
известный	A	X2.2++ A11.1+ A7+
извещать	V	X2.2+
извещение	S	X2.2+ Q1.2
извинять	V	S1.2.4+ G2.2+
извлекать	V	A9+ N2
извлечение	S	A10+ M2 A1.1.1 A9+ Q2.2 Q4.2
извне	ADV	M6
изгибать	V	M2/O4.4
изгой	S	A1.8-/S2mf
изготовление	S	A1.1.1
изготовлять	V	A1.1.1 I4
издавать	V	Q4.1 Q4.2 G2.1 X3.2 X3.5
издание	S	Q4.1 Q4.2
издатель	S	Q4.1/S2mf
издательство	S	Q4.1/I2.1
изделие	S	O2
издержка	S	I1.3
излагать	V	Q2.1 Q1.2
излечение	S	B2+ B3
излишний	A	N5.2+ S6-
излучение	S	Y1
изменение	S	A2.1+ A5.3+/A2.1 Q3
изменчивость	S	A2.1+ A2.1+/S1.2
изменчивый	A	A2.1+
изменять	V	A2.1+ G2.2- G2.2-/S3.2 T2- A5.1-/A2.1
изменяться	V	A2.1+
измерение	S	N3.1
изморось	S	W4
изнанка	S	B5 A10-/A5.1-
изнасилование	S	G2.1-/S3.2
изнасиловать	V	G2.1-/S3.2
изначальный	A	T3+++
изнашиваемость	S	A1.1.2
изнашивать	V	B5 A1.1.2 B2-
износ	S	A1.1.2 B2-
изо	PR	Z5
изобличать	V	A10+ G2.1
изображать	V	C1 Q4.1 Q2.2 K4 A6.1+ A10+
изображение	S	C1 Q2.2 A6.1+
изобретать	V	X2.1/T3-
изобретение	S	X2.1/T3-
изограф	S	C1/S2mf
изолятор	S	O2/O3- B3/H2 G2.1/H2
изоляция	S	A1.7+ A1.8- A6.1- O2/A10-
изониазид	S	B3
израильский	A	Z2
израильтянин	S	Z2/S2mf
израсходовать	V	I1.2 A1.5.1/N5.1+
изрядный	A	N5+ N3.2+ A5.1+ A13.3
изувер	S	S9/E3---/S2mf E3---/S2mf
изуверский	A	S9/E3--- E3---
изуверство	S	S9/E3--- E3---
изуверствовать	V	S9/E3--- E3---
изумруд	S	O1.1 O4.3
изумрудный	A	O4.3
изучать	V	P1 X2.3 X2.4
изучение	S	P1 X2.3 X2.4
изъян	S	A1.1.2 A5.1-
изъятие	S	A9- G2.1/A9+
изымать	V	A9- G2.1/A9+
изысканность	S	O4.2+/S1.2
изысканный	A	O4.2+
изюм	S	F1
икона	S	C1/S9
иконография	S	C1 A5.4/C1 C1/S9
иконописец	S	C1/S9/S2mf
иконопись	S	C1/S9
икосаэдр	S	O4.4
икота	S	B1
икра	S	B1/L2 F1 B1
икси	S	Z3c
ил	S	O1.1
или	CONJ	Z5
иллюзионизм	S	X2.1 K1
иллюзионист	S	X2.1/S2mf K1/S2mf
иллюзионистка	S	X2.1/S2.1f K1/S2.1f
иллюзия	S	A5.2-/X3 A3- K1
иллюзорность	S	A5.2-
иллюзорный	A	A5.2-
иллюстратор	S	C1/S2mf
иллюстрация	S	C1 A7+ K2
иллюстрирование	S	C1 A7+ K2
иллюстрировать	V	C1 A7+ K2
имбирь	S	F1/L3 L3
имбиция	S	B3/L1-
имение	S	M7/F4
именно	ADV	A14
именной	A	Q2.2 Q3
именовать	V	Q2.2
иметь	V	A9+ A5.2+ S3.2
иметься	V	A3+ A9+
имидж	S	O4.2
иммигрант	S	M1/M7/S2mf
иммигрантка	S	M1/M7/S2.1f
иммиграция	S	M1/M7 M1/M7/S5+
иммигрировать	V	M1/M7
иммунитет	S	B2+ S1.2.5+ A1.8-/S7.1+
император	S	S7.1+/S2m
империал	S	I1 M3
империя	S	G1.1 I2.1/S+
импитиго	S	B2-
импичмент	S	G2.1/G1.1
имплантация	S	B3
имплементация	S	G2.1 Y2
импорт	S	I2.2/M2
импортер	S	I2.2/M2/S2mf I2.2/M2/S5+
импортировать	V	I2.2/M2
импортный	A	I2.2/M2
импотенция	S	B2-/S3.2 X9.2-
импресарио	S	K4/S2mf
импрессионизм	S	C1
импрессионист	S	C1/S2mf
импрессионистка	S	C1/S2.1f
импульс	S	O3 B1 Y1 X7+
имущественный	A	A9+
имущество	S	A9+
имя	S	Q2.2 S7.1+ X2.2+ Q3
инакомыслие	S	A6.1-/X2.1
иначе	ADV	A6.1-
инвалид	S	B2-/S2mf
инвалидность	S	B2-
инвариант	S	N2
инвестировать	V	I1.1
инвестиционный	A	I1.1
инвестиция	S	I1.1
инвестор	S	I1.1/S2mf
инвойс	S	Q1.2/I1.3
ингаляция	S	B3
индеец	S	Z2/S2.2m W1
индейка	S	L2mf F1/L2
индекс	S	Q1.2 Q1.1 N2
индемнитет	S	G2.1 I1.1
индивидуализм	S	S5- S1.2.3+
индивидуалист	S	S5-/S2mf S1.2.3+/S2mf
индивидуальный	A	S5- A6.1- A6.2-
индиго	S	O4.3
индикатриса	S	N2/O4.4
индометацин	S	B3
индоссамент	S	Q1.2/I1
индоссирование	S	Q1.2/I1
индоссировать	V	Q1.2/I1
индоссо	S	Q1.2/I1
индуктивность	S	N3/O3 X2.1
индукция	S	X2.1 O3
индустрия	S	I4
индюк	S	L2m S1.2.1-/S2.2m
индюшатина	S	F1/L2
индюшка	S	L2mf F1/L2 O4.2-/S2.1f
иней	S	W4 O1.1 O4.2
инженер	S	Y1/I3.2/S2mf
инженерный	A	Y1
инжиниринг	S	Y1/A1.1.1/I2.1
инжиниринговый	A	Y1/A1.1.1/I2.1
инжир	S	L3/F1 O1.1
инициал	S	Q1.2
инициатива	S	X5.2+ S7.1+
инициатор	S	T2+/S2mf
инициировать	V	T2+
инкассатор	S	I1/I3.1/S2mf
инкассация	S	I1.1
инкассирование	S	I1.1
инкассировать	V	I1.1
инкассо	S	I1.1
инквизиция	S	G2.1/S9 E3---
инкорпорация	S	A1.8+ G2.1 Q3
инновационный	A	X2.2+/T3-
инновация	S	X2.2+/T3-
иногда	ADV	N6
иной	A	A6.1-
иномарка	S	M3
иностранец	S	Z2/S2m
иностранный	A	M7 G1.1/M7
иноходец	S	L2mf
иноходь	S	M1/L2 M1
инсайдер	S	A1.8+/X2.2+/S2mf
инсектицид	S	O1/A1.1.2 L3/L2-
инсоляция	S	Y1/W1
инспектор	S	G1.1/S7.1+/S2mf
инспекция	S	X2.4/A5.3 G1.1/X2.4/A5.3 X2.4/A5.3/S5+
инстанция	S	G1.1/N4
институт	S	H1/P1 X2.4/S5+ G2.1 G1.1
инструктор	S	P1/I3.2/S2mf
инструкция	S	Q1.2/G2.1 S7.1+
инструмент	S	O2 K2 X4.2 B3 Y1
инструментальщик	S	I4/I3.2/S2mf
инструментарий	S	O2 X4.2
инсулин	S	B1 B3
инсульт	S	B2-
интеграл	S	N2
интеграция	S	N5.1+
интегрирование	S	N2
интегрировать	V	N5.1+ N2
интеллект	S	X2
интеллектуал	S	X9.1+/S2mf X2.1+/S2mf
интеллектуальный	A	X2 X9.1+
интеллигент	S	I3.1/X2.1+/S2mf X2.2+/S2mf S1.2.5-/S2mf
интеллигентка	S	I3.1/X2.1+/S2.1f X2.2+/S2.1f S1.2.5-/S2.1f
интеллигентный	A	S1.2.4+ X2.2+
интеллигенция	S	I3.1/X2.1+/S5+ X2.2+/S5+
интенсивность	S	X8+ N5
интенсивный	A	X8+ N5+
интерактивность	S	S1.1.2+ Y2
интерактивный	A	S1.1.2+ Y2
интервал	S	N3.3 T1.3 2
интервенция	S	G3/G1.1 I1
интервью	S	Q2.1
интерес	S	X5.2+ A11.1+ I1.1 X7+
интересный	A	X5.2+ O4.2+
интересовать	V	X5.2+
интерн	S	P1/B3/S2mf
интернат	S	P1/H4
интернатура	S	P1/B3
интернет	S	Y2
интернирование	S	G3
интернировать	V	G3
интернунций	S	S9/S2.2m
интерпелляция	S	Q2.2/G1.1
интерполяция	S	N2
интерпретатор	S	Y2 X2.5+/S2mf
интерпретация	S	X2.5+ K4 K2
интерпретировать	V	X2.5+ K4 K2
интерфейс	S	Y2
инти	S	I1
интоксикация	S	B2-
интрига	S	G2.2- X4.1/Q4.1 S3.2
интриган	S	G2.2-/S2mf
интриганка	S	G2.2-/S2.1f
интриговать	V	G2.2- X5.2+
интрижка	S	G2.2- S3.2
интуиция	S	X2/X2.5+
инфантильность	S	T3-/S1.2 X9.1- B2-
инфаркт	S	B2-
инфекция	S	B2-
инфляционный	A	I1.3+
инфляция	S	I1.3+
информационный	A	X2.2+ Q1.1
информация	S	X2.2+ Q1.1
информировать	V	X2.2+
инфраструктура	S	I2.1/S8+
инцест	S	G2.1-/S3.2
инцидент	S	A3+/A5.1- E3-
инъекция	S	B3
ионизатор	S	O2
ионический	A	Z2
ипотека	S	I1.2/H1
ипотечный	A	I1.2/H1
ипохондрия	S	B2-/E1
ипподром	S	K5.1/H1
иракец	S	Z2/S2mf
иракский	A	Z2
иранский	A	Z2
ирга	S	L3/F1
ирис	S	L3 B1 F1 O2
ириска	S	F1
ирит	S	B2-
иркутский	A	Z2
ирландский	A	Z2
иронический	A	Q2.2/G2.2-
ироничность	S	Q2.2/G2.2-
ироничный	A	Q2.2/G2.2-
ирония	S	Q2.2/G2.2- Q3
ирригатор	S	F4/I3.2/S2mf
ирригация	S	F4/O1.2 B3
иск	S	Q1.2/G2.1
искажать	V	A1.1.2 O4.2- A5.2-
искать	V	X2.4 X8+ G2.1
исключать	V	A1.8- P1/G2.1 M2 S7.4-
исключение	S	A1.8- P1/G2.1 M2 A6.1- A6.1-/S2mf
исключительный	A	A6.2- A5.1+++ A14
искра	S	O4.6+ O4.2+ O4.3 X9.1+ X5.2+
искренний	A	A5.2+/S1.2 A5.4+/S1.2
искренность	S	A5.2+/S1.2 A5.4+/S1.2
искусственный	A	A5.4- A5.2-
искусство	S	C1 X9.1+
ислам	S	S9
исламский	A	S9
испанец	S	Z2/S2mf
испанка	S	Z2/S2.1f
испанский	A	Z2
испарение	S	O1.3
исполком	S	G1.1
исполнение	S	X9.2+ K4 A1.1.1
исполнитель	S	I3.1/S2mf A1.1.1/S2mf K4/S2mf G2.1/I3.2/S2mf
исполнительный	A	S7.1+ S6+/S1.2
исполнять	V	A1.1.1 K4
использование	S	A1.5.1
использовать	V	A1.5.1
испортить	V	A1.1.2 B2- A5.1- G2.2-
исправлять	V	A5.3+ A5.1+/A2.1 A1.1.2- G2.2+
испугаться	V	E5-
испытание	S	X2.4 P1 E4.1-
испытывать	V	X2.4 X3
исследование	S	X2.4
исследователь	S	X2.4/S2mf
исследовательница	S	X2.4/S2.1f
исследовательский	A	X2.4
исследовать	V	X2.4 B3
истекать	V	M1/O1.2 T2-
истерика	S	E3- B2-/E1 X5.2+++
истерический	A	E3-/S1.2 B2-/E1 X5.2+++ A1.7-
истеричность	S	E3-/S1.2
истеричный	A	E3-/S1.2 B2-/E1 X5.2+++ A1.7-
истерия	S	B2-/E1 X5.2+++
истец	S	G2.1/S2mf
истина	S	A5.2+
истинный	A	A5.2+ A5.4+ A5.3+
истома	S	S1.2.5-
историк	S	P1/T1.1.1/S2mf
исторический	A	S1.1.1/A2.1 A2.1+ T1.3/N4 T1.1.1 A5.4+ A11.1+
история	S	S1.1.1/A2.1 P1/S1.1.1/A2.1 A2.1 T1.1.1 L1 Q2.1 A1.1.1
источник	S	W3/M4 T2+ A2.2 Q1.2 X2.2+/S2mf
истратить	V	A1.5.1/N5.1+ I1.2
истрачивать	V	A1.5.1/N5.1+ I1.2
истребитель	S	M5/G3 M4/G3
исход	S	X9.2 T2- S9
исходить	V	M1 T2+ M2 A2.2 X3.2
исчезать	V	A10- T2-
исчезновение	S	A3- A10- T2-
исчерпывать	V	A1.5.1/N5.1+ T2-
итак	CONJ	Z5/A2.2
итальянец	S	Z2/S2mf
итальянка	S	Z2/S2.1f
итальянский	A	Z2
итог	S	N5 N5.1+ A2.2 T2- X4.1
итоговый	A	N5.1+ A2.2 X4.1
иудей	S	Z2/S2mf
иудейка	S	Z2/S2.1f
иудейский	A	Z2
их	A-PRO	Z8
ихтиол	S	B3
ичиг	S	B5
ишак	S	L2mf A5.1-/S2mf A12-/I3.1/S2mf
ишемия	S	B2-
ишиас	S	B2-
июль	S	T1.3
июнь	S	T1.3
йен	S	I1
йогурт	S	F1
к	PR	Z5
кабак	S	F2/H1 G2.2-
кабачок	S	L3/F1 F2/H1
каберне	S	F2/L3 L3
кабина	S	H1 H2
кабинет	S	H2 H5 G1.1
кабриолет	S	M3
кавалькада	S	M3/S5+ M3/N5+
кавказец	S	Z2/S2mf
кавказский	A	Z2
кагор	S	F2
кадастр	S	Q1.2/X2.2+
кадка	S	O2 N5
кадмий	S	O1.1 O4.3/C1
кадр	S	C1 Q4.3 I3.1/S2mf
кадровый	A	I3.1/S2mf C1
кадушка	S	O2 N5
каждый	A	N5.1+ N4
казак	S	Z2/S2mf G3/S2.2m B5
казакин	S	B5
казанский	A	Z2
казаться	V	A8 X4.1/A7-
казачок	S	K1 S7.1-/S2m S2.2m/Z2 B5
казна	S	G1.1/I1.1 I1.1+
казначейство	S	G1.1/I1.1
казнь	S	G2.1/L1- G2.2/E4.1-
кайма	S	B5 O2
кайтарма	S	G2.1-/S4
как	ADV-PRO	Z5 A13.3
как-то	ADV-PRO	A7-
каков	A-PRO	Z5/A5 Z5/A6
какой	A-PRO	Z5/A5 Z5/A6
какой-либо	A-PRO	Z8/A7- Z8/A11.1-
какой-нибудь	A-PRO	Z8/A7- Z8/A11.1-
какой-то	A-PRO	Z5/A7-
каламянка	S	B5
каландрование	S	B5
калач	S	F1
калебас	S	O2
калека	S	B2-/S2mf
календарь	S	Q4.1/T1.3 T1.1
калечить	V	B2- A1.1.2 A5.1- G2.2-
калига	S	B5
калина	S	L3/F1 O1.1
калининградский	A	Z2
калипсо	S	S9 W1 K1 Z3c
калифорнийский	A	Z2
каллиграфия	S	C1/Q1.2
калорифер	S	O2/O4.6+
калория	S	N3/F1 N3/Y1
калым	S	I1.1/S4
кальвадос	S	F2
кальволак	S	F4/F2
кальвомилк	S	F4/F2
калькуляция	S	I1.3
кальциферол	S	B3
камамбер	S	F1
камас	S	B5
камбизм	S	I1
камбио	S	Q1.2/I1.2 Z3c
камбист	S	I1/S2mf
каменный	A	O1.1 S1.2.5+ O4.1 E1- G2.2-
каменщик	S	I3.2/H1/S2mf
камень	S	O1.1/W3 O2 B5 E1- G2.2- B2-
камера	S	H2 O2 C1 Q4.3
камзол	S	B5
камилавка	S	B5 B5/S9
камлот	S	B5
камнепад	S	W3
кампания	S	A1.1.1/X7+ G3 M4 T1.3/O2
камфара	S	O1.1 B3
камфора	S	O1.1 B3
камчатка	S	B5 N3.3+++ Z2
камчатский	A	Z2
канава	S	M7
канадский	A	Z2
канал	S	W3/M4 O2 B1 Q4.3 Q1.3 X4.2
канапе	S	H5
канареечник	S	L3
канарский	A	Z2
канат	S	O2
канаус	S	B5
канва	S	B5 A11.1+
канделябр	S	O2
кандидат	S	X7/S2mf P1/S2mf X7
кандидоз	S	B2-
кандиль	S	L3/F1
каникулы	S	T1.3/K1/P1- T1.3/I3.1-
канистра	S	O2
канифас	S	B5
каннабис	S	L3/F3
каннибализм	S	F1/S2 F1/L2 G2.2-
каноист	S	K5.1/M4/S2.2m
каноистка	S	K5.1/M4/S2.1f
каноэ	S	M4 K5.1/M4
кантир	S	O2 Z2
канун	S	T1.3-/N4 S9 F1/S9 F2/S9
канф	S	B5
канцелинг	S	M4/I2.2/T2-
канцлер	S	G1.1/S7.1+/S2mf
капелла	S	K2/S5+ H1/K2 H1/S9 H2/S9 W1
капельдинер	S	K4/I3.1/S2mf
каперс	S	L3 F1/L3
капилляр	S	B1 O2
капитал	S	I1.1 A9+
капитализация	S	I1.1+ G1.2/I2.1
капитализировать	V	I1.1+ G1.2/I2.1
капитализм	S	G1.2/I2.1
капиталист	S	I2.1/S2mf I1.1+/S2mf
капиталистический	A	G1.2/I2.1
капиталистка	S	I2.1/S2.1f I1.1+/S2.1f
капитальный	A	A11.1+ A5.1+ I1.3+
капитан	S	G3/S7.1+/S2mf M4/S7.1+/S2mf M5/S7.1+/S2mf K5/S7.1+/S2mf
капитуляция	S	X9.2-/G3
капля	S	O1.2/O4.4 N5---
капок	S	O1.1
капор	S	B5
каприз	S	X7+/S1.2.6- X2.6- A6.2-
капризничать	V	G2.2-/S1.2 S1.2.3+ A5.1-
капризность	S	G2.2-/S1.2 S1.2.3+ A5.1- A2.1-
капризный	A	G2.2-/S1.2 S1.2.3+ A5.1- A2.1-/W4
капризуля	S	G2.2-/S2mf S1.2.3+/S2mf
каприоль	S	K5.1
капрон	S	O1.1 B5
капронор	S	B3
каптаж	S	I4/W3 O2/O1.2
капуста	S	L3/F1
капюшон	S	B5
кара	S	G2.1
каравай	S	F1
каракулеводство	S	F4/L2
каракуль	S	B5/L2
каракульча	S	B5/L2
карамбола	S	L3/F1
